# Downloaded from https://omnipathdb.org/interactions/?fields=sources,references&genesymbols=1&databases=CellChatDB on 2022-09-29
source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references
O43320	P11362	FGF16	FGFR1	1	1	0	1	1	0	CellCall;CellChatDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;LRdb;Wang;iTALK;talklr	CellTalkDB:16597617;Cellinker:25772309;LRdb:16597617
P01137	COMPLEX:P36896_P37173	TGFB1	ACVR1B_TGFBR2	1	0	0	0	0	0	CellChatDB;Cellinker	CellChatDB:27449815;Cellinker:27449815
P01137	COMPLEX:P37173_Q8NER5	TGFB1	ACVR1C_TGFBR2	1	0	0	0	0	0	CellChatDB;Cellinker;DLRP_Cellinker;HPMR_Cellinker	CellChatDB:27449815;Cellinker:10716993;Cellinker:12809600;Cellinker:27449815;Cellinker:7935686
P61812	COMPLEX:P36896_P37173	TGFB2	ACVR1B_TGFBR2	1	0	0	0	0	0	CellChatDB;Cellinker	CellChatDB:27449815;Cellinker:27449815
P61812	COMPLEX:P37173_Q8NER5	TGFB2	ACVR1C_TGFBR2	1	0	0	0	0	0	CellChatDB;Cellinker;DLRP_Cellinker;HPMR_Cellinker	CellChatDB:27449815;Cellinker:11157754;Cellinker:12809600;Cellinker:27449815;Cellinker:8106553
P10600	COMPLEX:P36896_P37173	TGFB3	ACVR1B_TGFBR2	1	0	0	0	0	0	CellChatDB;Cellinker	CellChatDB:27449815;Cellinker:27449815
P10600	COMPLEX:P37173_Q8NER5	TGFB3	ACVR1C_TGFBR2	1	0	0	0	0	0	CellChatDB;Cellinker;DLRP_Cellinker;HPMR_Cellinker	CellChatDB:27449815;Cellinker:11382746;Cellinker:11850637;Cellinker:12729750;Cellinker:27449815;Cellinker:8106553
P01137	COMPLEX:P36897_P37173_Q04771	TGFB1	ACVR1_TGFBR1_TGFBR2	1	0	0	0	0	0	CellChatDB	CellChatDB:29376829
P61812	COMPLEX:P36897_P37173_Q04771	TGFB2	ACVR1_TGFBR1_TGFBR2	1	0	0	0	0	0	CellChatDB	CellChatDB:29376829
P10600	COMPLEX:P36897_P37173_Q04771	TGFB3	ACVR1_TGFBR1_TGFBR2	1	0	0	0	0	0	CellChatDB	CellChatDB:29376829
O60383	COMPLEX:P36896_Q13873	GDF9	ACVR1B_BMPR2	1	0	0	0	0	0	CellChatDB;Cellinker	Cellinker:12135884
P55107	COMPLEX:P27037_P36896	GDF10	ACVR1B_ACVR2A	1	0	0	0	0	0	CellChatDB;Cellinker	Cellinker:27252362
Q99988	P37173	GDF15	TGFBR2	1	0	0	0	0	0	CellChatDB
O14793	COMPLEX:P27037_P36896	MSTN	ACVR1B_ACVR2A	1	0	0	0	0	0	CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;Cellinker	CellPhoneDB:22710174;Cellinker:27733450
O14793	COMPLEX:P27037_P36897	MSTN	ACVR2A_TGFBR1	1	0	0	0	0	0	CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;Cellinker	CellPhoneDB:22710174;Cellinker:16330774;Cellinker:27340210
Q5T4W7	COMPLEX:O60609_P07949	ARTN	GFRA3_RET	1	0	0	0	0	0	CellChatDB;CellPhoneDB	CellChatDB:11544107
O60542	COMPLEX:P07949_Q9GZZ7	PSPN	GFRA4_RET	1	0	0	0	0	0	CellChatDB;CellPhoneDB	CellChatDB:11544108
Q5T4W7	COMPLEX:P07949_P56159	ARTN	GFRA1_RET	1	0	0	0	0	0	CellChatDB;CellPhoneDB	CellChatDB:11544109
Q96S42	COMPLEX:P0CG37_P27037_P36896	NODAL	ACVR1B_ACVR2A_CFC1	1	0	0	0	0	0	CellChatDB	CellChatDB:17287255
Q96S42	COMPLEX:P0CG37_P27037_Q8NER5	NODAL	ACVR1C_ACVR2A_CFC1	1	0	0	0	0	0	CellChatDB	CellChatDB:17287255
Q96S42	COMPLEX:P0CG37_P36896_Q13705	NODAL	ACVR1B_ACVR2B_CFC1	1	0	0	0	0	0	CellChatDB	CellChatDB:17287255
Q96S42	COMPLEX:P0CG37_Q13705_Q8NER5	NODAL	ACVR1C_ACVR2B_CFC1	1	0	0	0	0	0	CellChatDB	CellChatDB:17287255
P27539	COMPLEX:P0CG37_P27037_P36896	GDF1	ACVR1B_ACVR2A_CFC1	1	0	0	0	0	0	CellChatDB	CellChatDB:17287255
P27539	COMPLEX:P0CG37_P36896_Q13705	GDF1	ACVR1B_ACVR2B_CFC1	1	0	0	0	0	0	CellChatDB	CellChatDB:17287255
P27539	COMPLEX:P0CG37_P27037_Q8NER5	GDF1	ACVR1C_ACVR2A_CFC1	1	0	0	0	0	0	CellChatDB	CellChatDB:17287255
P27539	COMPLEX:P0CG37_Q13705_Q8NER5	GDF1	ACVR1C_ACVR2B_CFC1	1	0	0	0	0	0	CellChatDB	CellChatDB:17287255
Q9NR23	COMPLEX:P0CG37_P27037_P36896	GDF3	ACVR1B_ACVR2A_CFC1	1	0	0	0	0	0	CellChatDB	CellChatDB:17287255
Q9NR23	COMPLEX:P0CG37_P36896_Q13705	GDF3	ACVR1B_ACVR2B_CFC1	1	0	0	0	0	0	CellChatDB	CellChatDB:17287255
Q9NR23	COMPLEX:P0CG37_P27037_Q8NER5	GDF3	ACVR1C_ACVR2A_CFC1	1	0	0	0	0	0	CellChatDB	CellChatDB:17287255
Q9NR23	COMPLEX:P0CG37_Q13705_Q8NER5	GDF3	ACVR1C_ACVR2B_CFC1	1	0	0	0	0	0	CellChatDB	CellChatDB:17287255
P55103	COMPLEX:P27037_P36896	INHBC	ACVR1B_ACVR2A	1	0	0	0	0	0	CellChatDB
P55103	COMPLEX:P36896_Q13705	INHBC	ACVR1B_ACVR2B	1	0	0	0	0	0	CellChatDB
P55103	COMPLEX:P27037_Q8NER5	INHBC	ACVR1C_ACVR2A	1	0	0	0	0	0	CellChatDB
P55103	COMPLEX:Q13705_Q8NER5	INHBC	ACVR1C_ACVR2B	1	0	0	0	0	0	CellChatDB
P58166	COMPLEX:P27037_P36896	INHBE	ACVR1B_ACVR2A	1	0	0	0	0	0	CellChatDB
P58166	COMPLEX:P36896_Q13705	INHBE	ACVR1B_ACVR2B	1	0	0	0	0	0	CellChatDB
P58166	COMPLEX:P27037_Q8NER5	INHBE	ACVR1C_ACVR2A	1	0	0	0	0	0	CellChatDB
P58166	COMPLEX:Q13705_Q8NER5	INHBE	ACVR1C_ACVR2B	1	0	0	0	0	0	CellChatDB
COMPLEX:P05111_P08476	P27037	INHA_INHBA	ACVR2A	1	0	0	0	0	0	CellChatDB	CellChatDB:15027884
COMPLEX:P05111_P09529	Q13705	INHA_INHBB	ACVR2B	1	0	0	0	0	0	CellChatDB	CellChatDB:15027884
P04628	COMPLEX:O75197_Q9UP38	WNT1	FZD1_LRP5	1	0	0	0	0	0	CellChatDB
P04628	COMPLEX:O75197_Q9ULW2	WNT1	FZD10_LRP5	1	0	0	0	0	0	CellChatDB
P04628	COMPLEX:O75197_Q14332	WNT1	FZD2_LRP5	1	0	0	0	0	0	CellChatDB
P04628	COMPLEX:O75197_Q9NPG1	WNT1	FZD3_LRP5	1	0	0	0	0	0	CellChatDB
P04628	COMPLEX:O75197_Q9ULV1	WNT1	FZD4_LRP5	1	0	0	0	0	0	CellChatDB
P04628	COMPLEX:O75197_Q13467	WNT1	FZD5_LRP5	1	0	0	0	0	0	CellChatDB
P04628	COMPLEX:O60353_O75197	WNT1	FZD6_LRP5	1	0	0	0	0	0	CellChatDB
P04628	COMPLEX:O75084_O75197	WNT1	FZD7_LRP5	1	0	0	0	0	0	CellChatDB
P04628	COMPLEX:O75197_Q9H461	WNT1	FZD8_LRP5	1	0	0	0	0	0	CellChatDB
P04628	COMPLEX:O00144_O75197	WNT1	FZD9_LRP5	1	0	0	0	0	0	CellChatDB;Cellinker	Cellinker:23209147
Q9GZT5	COMPLEX:O75197_Q9UP38	WNT10A	FZD1_LRP5	1	0	0	0	0	0	CellChatDB
Q9GZT5	COMPLEX:O75197_Q9ULW2	WNT10A	FZD10_LRP5	1	0	0	0	0	0	CellChatDB
Q9GZT5	COMPLEX:O75197_Q14332	WNT10A	FZD2_LRP5	1	0	0	0	0	0	CellChatDB
Q9GZT5	COMPLEX:O75197_Q9NPG1	WNT10A	FZD3_LRP5	1	0	0	0	0	0	CellChatDB
Q9GZT5	COMPLEX:O75197_Q9ULV1	WNT10A	FZD4_LRP5	1	0	0	0	0	0	CellChatDB
Q9GZT5	COMPLEX:O75197_Q13467	WNT10A	FZD5_LRP5	1	0	0	0	0	0	CellChatDB
Q9GZT5	COMPLEX:O60353_O75197	WNT10A	FZD6_LRP5	1	0	0	0	0	0	CellChatDB
Q9GZT5	COMPLEX:O75084_O75197	WNT10A	FZD7_LRP5	1	0	0	0	0	0	CellChatDB
Q9GZT5	COMPLEX:O75197_Q9H461	WNT10A	FZD8_LRP5	1	0	0	0	0	0	CellChatDB
Q9GZT5	COMPLEX:O00144_O75197	WNT10A	FZD9_LRP5	1	0	0	0	0	0	CellChatDB
O00744	COMPLEX:O75197_Q9UP38	WNT10B	FZD1_LRP5	1	0	0	0	0	0	CellChatDB
O00744	COMPLEX:O75197_Q9ULW2	WNT10B	FZD10_LRP5	1	0	0	0	0	0	CellChatDB
O00744	COMPLEX:O75197_Q14332	WNT10B	FZD2_LRP5	1	0	0	0	0	0	CellChatDB
O00744	COMPLEX:O75197_Q9NPG1	WNT10B	FZD3_LRP5	1	0	0	0	0	0	CellChatDB
O00744	COMPLEX:O75197_Q9ULV1	WNT10B	FZD4_LRP5	1	0	0	0	0	0	CellChatDB
O00744	COMPLEX:O75197_Q13467	WNT10B	FZD5_LRP5	1	0	0	0	0	0	CellChatDB
O00744	COMPLEX:O60353_O75197	WNT10B	FZD6_LRP5	1	0	0	0	0	0	CellChatDB
O00744	COMPLEX:O75084_O75197	WNT10B	FZD7_LRP5	1	0	0	0	0	0	CellChatDB
O00744	COMPLEX:O75197_Q9H461	WNT10B	FZD8_LRP5	1	0	0	0	0	0	CellChatDB
O00744	COMPLEX:O00144_O75197	WNT10B	FZD9_LRP5	1	0	0	0	0	0	CellChatDB
Q9UBV4	COMPLEX:O75197_Q9UP38	WNT16	FZD1_LRP5	1	0	0	0	0	0	CellChatDB
Q9UBV4	COMPLEX:O75197_Q9ULW2	WNT16	FZD10_LRP5	1	0	0	0	0	0	CellChatDB
Q9UBV4	COMPLEX:O75197_Q14332	WNT16	FZD2_LRP5	1	0	0	0	0	0	CellChatDB
Q9UBV4	COMPLEX:O75197_Q9NPG1	WNT16	FZD3_LRP5	1	0	0	0	0	0	CellChatDB
Q9UBV4	COMPLEX:O75197_Q9ULV1	WNT16	FZD4_LRP5	1	0	0	0	0	0	CellChatDB
Q9UBV4	COMPLEX:O75197_Q13467	WNT16	FZD5_LRP5	1	0	0	0	0	0	CellChatDB
Q9UBV4	COMPLEX:O60353_O75197	WNT16	FZD6_LRP5	1	0	0	0	0	0	CellChatDB
Q9UBV4	COMPLEX:O75084_O75197	WNT16	FZD7_LRP5	1	0	0	0	0	0	CellChatDB
Q9UBV4	COMPLEX:O75197_Q9H461	WNT16	FZD8_LRP5	1	0	0	0	0	0	CellChatDB
Q9UBV4	COMPLEX:O00144_O75197	WNT16	FZD9_LRP5	1	0	0	0	0	0	CellChatDB
P09544	COMPLEX:O75197_Q9UP38	WNT2	FZD1_LRP5	1	0	0	0	0	0	CellChatDB
P09544	COMPLEX:O75197_Q9ULW2	WNT2	FZD10_LRP5	1	0	0	0	0	0	CellChatDB
P09544	COMPLEX:O75197_Q14332	WNT2	FZD2_LRP5	1	0	0	0	0	0	CellChatDB
P09544	COMPLEX:O75197_Q9NPG1	WNT2	FZD3_LRP5	1	0	0	0	0	0	CellChatDB
P09544	COMPLEX:O75197_Q9ULV1	WNT2	FZD4_LRP5	1	0	0	0	0	0	CellChatDB
P09544	COMPLEX:O75197_Q13467	WNT2	FZD5_LRP5	1	0	0	0	0	0	CellChatDB
P09544	COMPLEX:O60353_O75197	WNT2	FZD6_LRP5	1	0	0	0	0	0	CellChatDB
P09544	COMPLEX:O75084_O75197	WNT2	FZD7_LRP5	1	0	0	0	0	0	CellChatDB
P09544	COMPLEX:O75197_Q9H461	WNT2	FZD8_LRP5	1	0	0	0	0	0	CellChatDB
P09544	COMPLEX:O00144_O75197	WNT2	FZD9_LRP5	1	0	0	0	0	0	CellChatDB
Q93097	COMPLEX:O75197_Q9UP38	WNT2B	FZD1_LRP5	1	0	0	0	0	0	CellChatDB
Q93097	COMPLEX:O75197_Q9ULW2	WNT2B	FZD10_LRP5	1	0	0	0	0	0	CellChatDB
Q93097	COMPLEX:O75197_Q14332	WNT2B	FZD2_LRP5	1	0	0	0	0	0	CellChatDB
Q93097	COMPLEX:O75197_Q9NPG1	WNT2B	FZD3_LRP5	1	0	0	0	0	0	CellChatDB
Q93097	COMPLEX:O75197_Q9ULV1	WNT2B	FZD4_LRP5	1	0	0	0	0	0	CellChatDB
Q93097	COMPLEX:O75197_Q13467	WNT2B	FZD5_LRP5	1	0	0	0	0	0	CellChatDB
Q93097	COMPLEX:O60353_O75197	WNT2B	FZD6_LRP5	1	0	0	0	0	0	CellChatDB
Q93097	COMPLEX:O75084_O75197	WNT2B	FZD7_LRP5	1	0	0	0	0	0	CellChatDB
Q93097	COMPLEX:O75197_Q9H461	WNT2B	FZD8_LRP5	1	0	0	0	0	0	CellChatDB
Q93097	COMPLEX:O00144_O75197	WNT2B	FZD9_LRP5	1	0	0	0	0	0	CellChatDB
P56703	COMPLEX:O75197_Q9UP38	WNT3	FZD1_LRP5	1	0	0	0	0	0	CellChatDB
P56703	COMPLEX:O75197_Q9ULW2	WNT3	FZD10_LRP5	1	0	0	0	0	0	CellChatDB
P56703	COMPLEX:O75197_Q14332	WNT3	FZD2_LRP5	1	0	0	0	0	0	CellChatDB
P56703	COMPLEX:O75197_Q9NPG1	WNT3	FZD3_LRP5	1	0	0	0	0	0	CellChatDB
P56703	COMPLEX:O75197_Q9ULV1	WNT3	FZD4_LRP5	1	0	0	0	0	0	CellChatDB
P56703	COMPLEX:O75197_Q13467	WNT3	FZD5_LRP5	1	0	0	0	0	0	CellChatDB
P56703	COMPLEX:O60353_O75197	WNT3	FZD6_LRP5	1	0	0	0	0	0	CellChatDB
P56703	COMPLEX:O75084_O75197	WNT3	FZD7_LRP5	1	0	0	0	0	0	CellChatDB
P56703	COMPLEX:O75197_Q9H461	WNT3	FZD8_LRP5	1	0	0	0	0	0	CellChatDB
P56703	COMPLEX:O00144_O75197	WNT3	FZD9_LRP5	1	0	0	0	0	0	CellChatDB;Cellinker	Cellinker:23209147
P56704	COMPLEX:O75197_Q9UP38	WNT3A	FZD1_LRP5	1	0	0	0	0	0	CellChatDB
P56704	COMPLEX:O75197_Q9ULW2	WNT3A	FZD10_LRP5	1	0	0	0	0	0	CellChatDB
P56704	COMPLEX:O75197_Q14332	WNT3A	FZD2_LRP5	1	0	0	0	0	0	CellChatDB
P56704	COMPLEX:O75197_Q9NPG1	WNT3A	FZD3_LRP5	1	0	0	0	0	0	CellChatDB
P56704	COMPLEX:O75197_Q9ULV1	WNT3A	FZD4_LRP5	1	0	0	0	0	0	CellChatDB
P56704	COMPLEX:O75197_Q13467	WNT3A	FZD5_LRP5	1	0	0	0	0	0	CellChatDB
P56704	COMPLEX:O60353_O75197	WNT3A	FZD6_LRP5	1	0	0	0	0	0	CellChatDB
P56704	COMPLEX:O75084_O75197	WNT3A	FZD7_LRP5	1	0	0	0	0	0	CellChatDB
P56704	COMPLEX:O75197_Q9H461	WNT3A	FZD8_LRP5	1	0	0	0	0	0	CellChatDB
P56704	COMPLEX:O00144_O75197	WNT3A	FZD9_LRP5	1	0	0	0	0	0	CellChatDB
P56705	COMPLEX:O75197_Q9UP38	WNT4	FZD1_LRP5	1	0	0	0	0	0	CellChatDB
P56705	COMPLEX:O75197_Q9ULW2	WNT4	FZD10_LRP5	1	0	0	0	0	0	CellChatDB
P56705	COMPLEX:O75197_Q14332	WNT4	FZD2_LRP5	1	0	0	0	0	0	CellChatDB
P56705	COMPLEX:O75197_Q9NPG1	WNT4	FZD3_LRP5	1	0	0	0	0	0	CellChatDB
P56705	COMPLEX:O75197_Q9ULV1	WNT4	FZD4_LRP5	1	0	0	0	0	0	CellChatDB
P56705	COMPLEX:O75197_Q13467	WNT4	FZD5_LRP5	1	0	0	0	0	0	CellChatDB
P56705	COMPLEX:O60353_O75197	WNT4	FZD6_LRP5	1	0	0	0	0	0	CellChatDB
P56705	COMPLEX:O75084_O75197	WNT4	FZD7_LRP5	1	0	0	0	0	0	CellChatDB
P56705	COMPLEX:O75197_Q9H461	WNT4	FZD8_LRP5	1	0	0	0	0	0	CellChatDB
P56705	COMPLEX:O00144_O75197	WNT4	FZD9_LRP5	1	0	0	0	0	0	CellChatDB
Q9Y6F9	COMPLEX:O75197_Q9UP38	WNT6	FZD1_LRP5	1	0	0	0	0	0	CellChatDB
Q9Y6F9	COMPLEX:O75197_Q9ULW2	WNT6	FZD10_LRP5	1	0	0	0	0	0	CellChatDB
Q9Y6F9	COMPLEX:O75197_Q14332	WNT6	FZD2_LRP5	1	0	0	0	0	0	CellChatDB
Q9Y6F9	COMPLEX:O75197_Q9NPG1	WNT6	FZD3_LRP5	1	0	0	0	0	0	CellChatDB
Q9Y6F9	COMPLEX:O75197_Q9ULV1	WNT6	FZD4_LRP5	1	0	0	0	0	0	CellChatDB
Q9Y6F9	COMPLEX:O75197_Q13467	WNT6	FZD5_LRP5	1	0	0	0	0	0	CellChatDB
Q9Y6F9	COMPLEX:O60353_O75197	WNT6	FZD6_LRP5	1	0	0	0	0	0	CellChatDB
Q9Y6F9	COMPLEX:O75084_O75197	WNT6	FZD7_LRP5	1	0	0	0	0	0	CellChatDB
Q9Y6F9	COMPLEX:O75197_Q9H461	WNT6	FZD8_LRP5	1	0	0	0	0	0	CellChatDB
Q9Y6F9	COMPLEX:O00144_O75197	WNT6	FZD9_LRP5	1	0	0	0	0	0	CellChatDB
O00755	COMPLEX:O75197_Q9UP38	WNT7A	FZD1_LRP5	1	0	0	0	0	0	CellChatDB
O00755	COMPLEX:O75197_Q9ULW2	WNT7A	FZD10_LRP5	1	0	0	0	0	0	CellChatDB
O00755	COMPLEX:O75197_Q14332	WNT7A	FZD2_LRP5	1	0	0	0	0	0	CellChatDB
O00755	COMPLEX:O75197_Q9NPG1	WNT7A	FZD3_LRP5	1	0	0	0	0	0	CellChatDB
O00755	COMPLEX:O75197_Q9ULV1	WNT7A	FZD4_LRP5	1	0	0	0	0	0	CellChatDB
O00755	COMPLEX:O75197_Q13467	WNT7A	FZD5_LRP5	1	0	0	0	0	0	CellChatDB
O00755	COMPLEX:O60353_O75197	WNT7A	FZD6_LRP5	1	0	0	0	0	0	CellChatDB
O00755	COMPLEX:O75084_O75197	WNT7A	FZD7_LRP5	1	0	0	0	0	0	CellChatDB
O00755	COMPLEX:O75197_Q9H461	WNT7A	FZD8_LRP5	1	0	0	0	0	0	CellChatDB
O00755	COMPLEX:O00144_O75197	WNT7A	FZD9_LRP5	1	0	0	0	0	0	CellChatDB
P56706	COMPLEX:O75197_Q9UP38	WNT7B	FZD1_LRP5	1	0	0	0	0	0	CellChatDB
P56706	COMPLEX:O75197_Q9ULW2	WNT7B	FZD10_LRP5	1	0	0	0	0	0	CellChatDB
P56706	COMPLEX:O75197_Q14332	WNT7B	FZD2_LRP5	1	0	0	0	0	0	CellChatDB
P56706	COMPLEX:O75197_Q9NPG1	WNT7B	FZD3_LRP5	1	0	0	0	0	0	CellChatDB
P56706	COMPLEX:O75197_Q9ULV1	WNT7B	FZD4_LRP5	1	0	0	0	0	0	CellChatDB
P56706	COMPLEX:O75197_Q13467	WNT7B	FZD5_LRP5	1	0	0	0	0	0	CellChatDB
P56706	COMPLEX:O60353_O75197	WNT7B	FZD6_LRP5	1	0	0	0	0	0	CellChatDB
P56706	COMPLEX:O75084_O75197	WNT7B	FZD7_LRP5	1	0	0	0	0	0	CellChatDB
P56706	COMPLEX:O75197_Q9H461	WNT7B	FZD8_LRP5	1	0	0	0	0	0	CellChatDB
P56706	COMPLEX:O00144_O75197	WNT7B	FZD9_LRP5	1	0	0	0	0	0	CellChatDB;Cellinker;HPMR_Cellinker	Cellinker:15923619
Q9H1J5	COMPLEX:O75197_Q9UP38	WNT8A	FZD1_LRP5	1	0	0	0	0	0	CellChatDB
Q9H1J5	COMPLEX:O75197_Q9ULW2	WNT8A	FZD10_LRP5	1	0	0	0	0	0	CellChatDB
Q9H1J5	COMPLEX:O75197_Q14332	WNT8A	FZD2_LRP5	1	0	0	0	0	0	CellChatDB
Q9H1J5	COMPLEX:O75197_Q9NPG1	WNT8A	FZD3_LRP5	1	0	0	0	0	0	CellChatDB
Q9H1J5	COMPLEX:O75197_Q9ULV1	WNT8A	FZD4_LRP5	1	0	0	0	0	0	CellChatDB
Q9H1J5	COMPLEX:O75197_Q13467	WNT8A	FZD5_LRP5	1	0	0	0	0	0	CellChatDB
Q9H1J5	COMPLEX:O60353_O75197	WNT8A	FZD6_LRP5	1	0	0	0	0	0	CellChatDB
Q9H1J5	COMPLEX:O75084_O75197	WNT8A	FZD7_LRP5	1	0	0	0	0	0	CellChatDB
Q9H1J5	COMPLEX:O75197_Q9H461	WNT8A	FZD8_LRP5	1	0	0	0	0	0	CellChatDB
Q9H1J5	COMPLEX:O00144_O75197	WNT8A	FZD9_LRP5	1	0	0	0	0	0	CellChatDB
Q93098	COMPLEX:O75197_Q9UP38	WNT8B	FZD1_LRP5	1	0	0	0	0	0	CellChatDB
Q93098	COMPLEX:O75197_Q9ULW2	WNT8B	FZD10_LRP5	1	0	0	0	0	0	CellChatDB
Q93098	COMPLEX:O75197_Q14332	WNT8B	FZD2_LRP5	1	0	0	0	0	0	CellChatDB
Q93098	COMPLEX:O75197_Q9NPG1	WNT8B	FZD3_LRP5	1	0	0	0	0	0	CellChatDB
Q93098	COMPLEX:O75197_Q9ULV1	WNT8B	FZD4_LRP5	1	0	0	0	0	0	CellChatDB
Q93098	COMPLEX:O75197_Q13467	WNT8B	FZD5_LRP5	1	0	0	0	0	0	CellChatDB
Q93098	COMPLEX:O60353_O75197	WNT8B	FZD6_LRP5	1	0	0	0	0	0	CellChatDB
Q93098	COMPLEX:O75084_O75197	WNT8B	FZD7_LRP5	1	0	0	0	0	0	CellChatDB
Q93098	COMPLEX:O75197_Q9H461	WNT8B	FZD8_LRP5	1	0	0	0	0	0	CellChatDB
Q93098	COMPLEX:O00144_O75197	WNT8B	FZD9_LRP5	1	0	0	0	0	0	CellChatDB
O14904	COMPLEX:O75197_Q9UP38	WNT9A	FZD1_LRP5	1	0	0	0	0	0	CellChatDB
O14904	COMPLEX:O75197_Q9ULW2	WNT9A	FZD10_LRP5	1	0	0	0	0	0	CellChatDB
O14904	COMPLEX:O75197_Q14332	WNT9A	FZD2_LRP5	1	0	0	0	0	0	CellChatDB
O14904	COMPLEX:O75197_Q9NPG1	WNT9A	FZD3_LRP5	1	0	0	0	0	0	CellChatDB
O14904	COMPLEX:O75197_Q9ULV1	WNT9A	FZD4_LRP5	1	0	0	0	0	0	CellChatDB
O14904	COMPLEX:O75197_Q13467	WNT9A	FZD5_LRP5	1	0	0	0	0	0	CellChatDB
O14904	COMPLEX:O60353_O75197	WNT9A	FZD6_LRP5	1	0	0	0	0	0	CellChatDB
O14904	COMPLEX:O75084_O75197	WNT9A	FZD7_LRP5	1	0	0	0	0	0	CellChatDB
O14904	COMPLEX:O75197_Q9H461	WNT9A	FZD8_LRP5	1	0	0	0	0	0	CellChatDB
O14904	COMPLEX:O00144_O75197	WNT9A	FZD9_LRP5	1	0	0	0	0	0	CellChatDB
O14905	COMPLEX:O75197_Q9UP38	WNT9B	FZD1_LRP5	1	0	0	0	0	0	CellChatDB
O14905	COMPLEX:O75197_Q9ULW2	WNT9B	FZD10_LRP5	1	0	0	0	0	0	CellChatDB
O14905	COMPLEX:O75197_Q14332	WNT9B	FZD2_LRP5	1	0	0	0	0	0	CellChatDB
O14905	COMPLEX:O75197_Q9NPG1	WNT9B	FZD3_LRP5	1	0	0	0	0	0	CellChatDB
O14905	COMPLEX:O75197_Q9ULV1	WNT9B	FZD4_LRP5	1	0	0	0	0	0	CellChatDB
O14905	COMPLEX:O75197_Q13467	WNT9B	FZD5_LRP5	1	0	0	0	0	0	CellChatDB
O14905	COMPLEX:O60353_O75197	WNT9B	FZD6_LRP5	1	0	0	0	0	0	CellChatDB
O14905	COMPLEX:O75084_O75197	WNT9B	FZD7_LRP5	1	0	0	0	0	0	CellChatDB
O14905	COMPLEX:O75197_Q9H461	WNT9B	FZD8_LRP5	1	0	0	0	0	0	CellChatDB
O14905	COMPLEX:O00144_O75197	WNT9B	FZD9_LRP5	1	0	0	0	0	0	CellChatDB
P04628	COMPLEX:O75581_Q9UP38	WNT1	FZD1_LRP6	1	0	0	0	0	0	CellChatDB;Cellinker	Cellinker:23209147
P04628	COMPLEX:O75581_Q9ULW2	WNT1	FZD10_LRP6	1	0	0	0	0	0	CellChatDB;Cellinker	Cellinker:23209147
P04628	COMPLEX:O75581_Q14332	WNT1	FZD2_LRP6	1	0	0	0	0	0	CellChatDB;Cellinker	Cellinker:23209147
P04628	COMPLEX:O75581_Q9NPG1	WNT1	FZD3_LRP6	1	0	0	0	0	0	CellChatDB;Cellinker;HPMR_Cellinker	Cellinker:23209147
P04628	COMPLEX:O75581_Q9ULV1	WNT1	FZD4_LRP6	1	0	0	0	0	0	CellChatDB;Cellinker	Cellinker:23209147
P04628	COMPLEX:O75581_Q13467	WNT1	FZD5_LRP6	1	0	0	0	0	0	CellChatDB;Cellinker	Cellinker:23209147
P04628	COMPLEX:O60353_O75581	WNT1	FZD6_LRP6	1	0	0	0	0	0	CellChatDB;Cellinker	Cellinker:23209147
P04628	COMPLEX:O75084_O75581	WNT1	FZD7_LRP6	1	0	0	0	0	0	CellChatDB;Cellinker	Cellinker:23209147
P04628	COMPLEX:O75581_Q9H461	WNT1	FZD8_LRP6	1	0	0	0	0	0	CellChatDB;Cellinker;HPMR_Cellinker	Cellinker:15454084;Cellinker:23209147
P04628	COMPLEX:O00144_O75581	WNT1	FZD9_LRP6	1	0	0	0	0	0	CellChatDB;Cellinker;HPMR_Cellinker	Cellinker:23209147;Cellinker:9147651
Q9GZT5	COMPLEX:O75581_Q9UP38	WNT10A	FZD1_LRP6	1	0	0	0	0	0	CellChatDB;Cellinker	Cellinker:23209147
Q9GZT5	COMPLEX:O75581_Q9ULW2	WNT10A	FZD10_LRP6	1	0	0	0	0	0	CellChatDB;Cellinker	Cellinker:23209147
Q9GZT5	COMPLEX:O75581_Q14332	WNT10A	FZD2_LRP6	1	0	0	0	0	0	CellChatDB;Cellinker	Cellinker:23209147
Q9GZT5	COMPLEX:O75581_Q9NPG1	WNT10A	FZD3_LRP6	1	0	0	0	0	0	CellChatDB;Cellinker	Cellinker:23209147
Q9GZT5	COMPLEX:O75581_Q9ULV1	WNT10A	FZD4_LRP6	1	0	0	0	0	0	CellChatDB;Cellinker	Cellinker:23209147
Q9GZT5	COMPLEX:O75581_Q13467	WNT10A	FZD5_LRP6	1	0	0	0	0	0	CellChatDB;Cellinker	Cellinker:23209147
Q9GZT5	COMPLEX:O60353_O75581	WNT10A	FZD6_LRP6	1	0	0	0	0	0	CellChatDB;Cellinker	Cellinker:23209147
Q9GZT5	COMPLEX:O75084_O75581	WNT10A	FZD7_LRP6	1	0	0	0	0	0	CellChatDB;Cellinker	Cellinker:23209147
